"apartmentId","Location_X","Location_Y","buildingId","participantId"
"27","1572.5031676987496","4457.745004135188","145",""
"28","1910.8047260903031","5326.192433295153","846","80"
"29","1393.2352000452847","4920.767701988318","799","4"
"29","1393.2352000452847","4920.767701988318","799","34"
"29","1393.2352000452847","4920.767701988318","799","117"
"29","1393.2352000452847","4920.767701988318","799","117"
"30","573.0109209108848","1804.63524963616","834","178"
"30","573.0109209108848","1804.63524963616","834","183"
"30","573.0109209108848","1804.63524963616","834","185"
"31","-1406.9743418343592","896.4515376327631","363","121"
"32","1712.5031078849681","3255.0069762044836","138",""
"33","1749.5557672904667","5245.7527151363665","469","67"
"34","-1671.4929244370555","1509.7334090966851","992",""
"35","2050.180926104707","4335.0803589938605","921","34"
"36","-513.818647913508","1863.5504336857932","43",""
"37","-1234.6215038137211","1534.718942726612","903",""
"38","1417.1760566368287","3332.468498865699","934","30"
"38","1417.1760566368287","3332.468498865699","934","403"
"38","1417.1760566368287","3332.468498865699","934","576"
"39","1068.300420731133","1266.8599518512474","144","129"
"40","503.21286336357514","2535.9764324651596","730",""
"41","-1934.0445115651764","783.8901202563607","233","767"
"42","-584.6593803564347","1653.1374091367215","212","786"
"43","1060.9527895805502","488.26891188396814","796",""
"44","2253.3211062717032","4060.9279154409005","377","56"
"45","1267.2074937243829","1344.2032459918782","926",""
"46","332.4271144442423","799.1239162888926","553","854"
"47","2115.8452080908246","4063.6161001643227","980","944"
"48","-1234.6215038137211","1448.7869027369825","903",""
"49","2408.901432879168","4047.7974224702016","97","971"
"50","1384.3957768227","3624.778668987212","134","30"
"51","2114.934830274308","5099.799243827387","639","999"
"52","-1844.8861722131728","1645.3299966099307","281","144"
"53","-2025.813803104962","1958.7809422263379","217","845"
"54","1175.0720102138607","1558.1560150626235","756","130"
"55","2153.389571449563","4760.551377277387","309","246"
"56","1810.3718590599055","5143.560776617284","764","821"
"57","-519.7323384216126","1799.7941060348785","955",""
"58","-1473.1756324816884","954.9226790202229","188","47"
"59","2259.3425408722505","5333.491746286379","646","208"
"60","-1378.1087734767887","1346.2496064140034","579",""
"61","1043.4969169856518","1456.3078648565347","919",""
"62","-450.65404881281165","1698.4870439776341","212","135"
"63","501.0400177552985","2280.4328579134835","61",""
"64","663.3720396817216","3786.540333108135","1021","113"
"65","2229.2515086489993","4472.603755319368","750",""
"66","1603.441866432816","4025.5633312874506","854","14"
"67","-1612.0532361578762","1166.4467472312872","461",""
"68","-462.1930332241808","1227.9869499730305","167",""
"69","2050.180926104707","4374.926623500649","921","244"
"70","820.2880333847281","335.2976113816195","245","958"
"71","591.1622082693203","626.2207921626187","477",""
"72","-726.5390497675858","1381.9337094162383","400","227"
"73","-1340.7911019175422","2119.6917523263082","122","73"
"74","2233.214439882725","4053.359048843635","377","70"
"75","588.1769004542509","1516.0341391439815","699","229"
"75","588.1769004542509","1516.0341391439815","699","233"
"75","588.1769004542509","1516.0341391439815","699","238"
"75","588.1769004542509","1516.0341391439815","699","241"
"76","-1328.614452264042","2167.516377015989","122","76"
"77","47.52110619662399","947.513748612111","656",""
"78","1148.2831748145966","1631.175142849736","839",""
"79","-522.4167300912522","1601.4949940725462","119",""
"80","589.7126864665483","3461.117029912494","763","217"
"81","618.624018010996","419.60786747728764","564",""
"82","45.01782408669524","1116.5915531251405","319",""
"83","223.3754341990981","1819.3960275496556","786","239"
"84","2466.0788073692256","5201.152719159174","608","206"
"85","-1608.0622168774594","1658.4315678191297","153",""
"86","-1678.956089260646","1142.0070197576047","515",""
"87","-1350.7863871473114","1237.862916004378","359",""
"88","1621.7516640707404","4457.745004135188","145","22"
"89","608.9711401040506","396.19646966521736","564",""
"90","1352.5746952525114","3257.1881835177824","189","51"
"91","1816.3549639769624","5215.958137993539","571","10"
"92","-1585.4991059842016","1889.1871542928043","380","55"
"93","-365.12598626158865","1859.8642843940092","1027","99"
"94","-1692.8163360659346","1826.6295508653525","20","956"
"95","2211.1188040814286","5274.6845577950235","533","973"
"96","594.2562157427926","2198.5412944922555","895",""
"97","-1025.4630206407976","1571.1658211045055","961","7"
"98","669.5108365380436","3276.917186613041","473",""
"99","-1455.4117812433362","1364.9315243240492","579",""
"100","-657.4419276597039","1584.005409368071","530","231"
"101","1831.08936976338","5326.192433295153","846","16"
"102","1094.3987421029851","1284.2536210770436","144",""
"103","563.1093835724151","1776.051722536382","834",""
"104","472.7222347079784","2221.8192620668133","61","638"
"105","110.29459020492618","509.20279882430367","152","642"
"106","2015.6012258387632","4877.664215132254","819","92"
"107","212.2553022725848","1303.9692542544997","381","226"
"107","212.2553022725848","1303.9692542544997","381","230"
"108","1404.7963985230203","3346.4336047045435","934",""
"109","-1459.3383959982882","876.0742311345832","334","68"
"110","117.85379974017562","528.5651695902775","152",""
"111","-1851.7810522771383","1845.2751568334254","239","36"
"112","567.7208874125674","1914.3615429683741","301",""
"113","-316.8237844549418","1215.0646778381442","922",""
"114","-1118.9183898362523","1453.507684726088","353",""
"115","1217.5077506817527","3514.1697849435245","968","48"
"116","2153.389571449563","4536.66614032769","309",""
"117","1207.263972928359","1145.3561946361715","385",""
"118","360.7802421089881","4325.788999000322","1038",""
"119","486.8811262316384","2251.1260599901484","61",""
"120","-1613.469903775158","895.8227278349611","979",""
"121","-1423.5831222046177","1973.3137542599502","117","95"
"122","-1436.7396484852209","1991.45221093596","117","96"
"123","793.7649969278708","423.85360504497305","368",""
"124","210.1736674123727","875.8050257714918","90","787"
"125","2423.1213407945315","4360.755472811068","328","240"
"126","1250.1855937282915","4900.7977692411405","384","181"
"127","2219.8260684160687","4760.894146360397","327","222"
"128","594.1753774303138","2403.8281021650228","732",""
"129","443.80939818041793","867.2659026336462","383",""
"130","938.4013345840708","2602.3680896152773","993",""
"131","1077.1966163721875","438.75125116862","796",""
"132","1407.6656151449383","3490.8932244227935","602","800"
"133","2173.452436668227","4063.6161001643227","980",""
"134","1999.4807201499916","5322.478792532552","237","77"
"135","579.159003004695","1695.6403485424544","432","186"
"135","579.159003004695","1695.6403485424544","432","187"
"135","579.159003004695","1695.6403485424544","432","201"
"135","579.159003004695","1695.6403485424544","432","204"
"136","1488.4782480253098","3490.8932244227935","602","4"
"136","1488.4782480253098","3490.8932244227935","602","30"
"137","1366.2417429682478","4715.042752897177","569","167"
"138","1417.1760566368287","3332.468498865699","934",""
"139","110.29459020492618","509.20279882430367","152","644"
"140","-743.2711419765976","1202.2448903827144","731",""
"141","585.7918117851856","3538.798388512636","931","13"
"142","2019.6978881201785","5313.8750965461","237","882"
"143","570.1800581413731","2009.2256702162454","497",""
"144","1243.5288423672143","1540.866730285462","199","982"
"145","2034.7732177424082","4443.291111659446","18","34"
"146","2424.172931701708","5455.838130825372","141",""
"147","588.4497540905923","3728.438009394122","440","165"
"148","1714.3338865616502","3405.8116548795947","860","114"
"149","117.85379974017562","528.5651695902775","152",""
"150","602.8715954619006","3273.1076841633053","538",""
"151","1814.1135831871466","4467.798948828751","427","182"
"152","-1598.21244043112","1727.7262699483656","927","153"
"153","-1352.9677515710423","2071.8671276366276","122","169"
"154","2191.451754179263","4945.821523930677","907","105"
"155","-1482.9006353258396","978.7361235112637","188","947"
"156","-1504.9375535551637","1889.1871542928043","380","969"
"157","108.81990914067616","419.4665645079349","902",""
"158","1257.621374760071","1325.0110749437667","926",""
"159","529.0336503746969","4425.668816338874","975","235"
"159","529.0336503746969","4425.668816338874","975","236"
"159","529.0336503746969","4425.668816338874","975","237"
"160","-1678.956089260646","1058.0054823141882","515",""
"161","1780.2174866687778","3286.2648681083224","495","190"
"162","611.4908765632159","219.48815777815366","801",""
"163","-1769.0439621721453","882.4962734528258","405",""
"164","1789.4153053376972","3327.219248047262","495",""
"165","54.252261391318044","22.160978120468585","958",""
"166","618.624018010996","419.60786747728764","564","822"
"167","626.6940506272085","626.2207921626187","477",""
"168","-456.33824767475664","1395.2821634910958","685","132"
"169","1409.3995291046801","3410.1712682211246","83","21"
"170","2115.8452080908246","4022.553466142911","980",""
"171","1066.5144835227188","676.0876893531632","340","166"
"172","-742.7834309303769","1310.2690344011835","13",""
"173","575.2723656452083","1934.9819067615026","301",""
"174","1489.1363131755288","3323.1177012933736","542","219"
"174","1489.1363131755288","3323.1177012933736","542","224"
"174","1489.1363131755288","3323.1177012933736","542","225"
"175","1044.708962788913","438.75125116862","796","992"
"176","1749.5557672904667","5173.115168698089","469","823"
"177","1771.0196679998585","3327.219248047262","495","191"
"178","1749.5557672904667","5318.390261574644","469","829"
"179","1162.7744869257785","1181.2384378527659","385",""
"180","-185.9292838076562","1611.8386125804955","752","173"
"180","-185.9292838076562","1611.8386125804955","752","180"
"181","588.1769004542509","1477.886760892753","699","220"
"182","211.3696559795059","1211.4952428425088","878",""
"183","1789.4153053376972","3245.3104881693826","495","6"
"184","810.2347020030995","406.6006228343067","368","156"
"185","1186.9602009739194","3164.371227730754","111","146"
"186","1585.0218870416406","4034.334999464847","854","184"
"187","1792.288740518518","3445.633257478743","988","93"
"188","1259.7550319545578","4768.65403499302","741","39"
"189","2424.172931701708","5373.974229311336","141","177"
"190","-1021.5011386286116","1340.518679223127","952","66"
"191","1714.3338865616502","3363.864233591916","860","115"
"192","537.5487781075327","4325.595357065675","361","69"
"193","2488.0670182344566","4043.9132725302534","813","162"
"194","975.8759448586605","4561.888356150041","906","4"
"195","615.3098822064323","3201.003200456854","538","247"
"196","1024.2373011492627","4571.087727993299","906","54"
"197","-1924.0150288435416","806.806476956023","233",""
"198","429.89792875971733","2384.9383099256006","831","807"
"199","2253.3211062717032","4060.9279154409005","377",""
"200","1507.010846989271","3315.30261659745","542",""
"201","2243.65076387146","5111.970793148292","817",""
"202","504.51046378057964","1477.886760892753","699","82"
"203","1309.4859527614321","3221.877213215748","189","174"
"204","-1300.805765710241","1364.9315243240492","579",""
"205","978.0246375468089","519.2987394027598","73",""
"206","-322.33161360663064","1859.8642843940092","1027","107"
"207","228.4292416265319","867.1341662098823","90",""
"208","626.6940506272085","683.4894163258487","477",""
"209","1313.929347588717","4437.056256727496","33","138"
"210","927.5145885680583","4571.087727993299","906","4"
"210","927.5145885680583","4571.087727993299","906","117"
"211","-341.9635948004018","1222.5966329871515","922",""
"212","760.1396513161246","552.1833031600662","889",""
"213","-1938.2472218346602","1979.5064750943288","444","172"
"214","-1776.287643757848","1691.4138204277806","14","234"
"215","1491.7960329571924","3427.9695688061133","463","35"
"216","1237.672759957125","509.5167099593709","1010","196"
"217","-1814.2799437817475","2058.9072198973454","826",""
"218","670.1689976887128","2914.164152928107","574",""
"219","501.0400177552985","2280.4328579134835","61","645"
"220","-1463.3223401542623","1434.06326575734","904",""
"221","-1328.614452264042","2191.428689360829","122","837"
"222","2290.5910081414113","5274.6845577950235","533",""
"223","-316.8237844549418","1215.0646778381442","922",""
"224","-1523.8706632785425","1169.004024369608","792",""
"225","-1702.6309524777125","953.9051307338227","405",""
"226","-1569.325067975467","1491.8920035166705","772",""
"227","2019.394740906645","4428.250569679832","18","117"
"227","2019.394740906645","4428.250569679832","18","117"
"227","2019.394740906645","4428.250569679832","18","117"
"228","-1671.4929244370555","1366.9473948050827","992",""
"229","-1423.5831222046177","1973.3137542599502","117","98"
"230","-844.9094888728669","1637.234473188592","65","203"
"231","1304.8852088806348","3526.737489827947","5","249"
"231","1304.8852088806348","3526.737489827947","5","420"
"232","660.5655256890598","3301.571172472214","473",""
"233","-417.1527159269059","1687.149635267406","212","210"
"234","581.2159665156607","3478.279908695121","763",""
"235","1209.9860453247898","4886.716681195225","384","232"
"236","-1025.4630206407976","1458.3944579281979","961","810"
"237","-1608.6585234461477","1544.2289560257962","772",""
"238","1066.5144835227188","620.7977433873273","340",""
"239","2103.6301776944765","4230.016526529294","397",""
"240","-799.3152793914082","1344.339855881131","443","880"
"241","-1613.469903775158","1032.3722168864751","979","651"
"242","-1598.21244043112","1771.5831927984939","927",""
"243","-1511.4440690712386","1994.4821122365117","147","5"
"244","1780.2174866687778","3286.2648681083224","495",""
"245","1404.7963985230203","3346.4336047045435","934","41"
"246","578.7032533807514","1987.7204876127382","497",""
"247","2050.1516945781714","4458.331653639059","18",""
"248","-1347.6258132253356","1515.3839316514275","296",""
"249","1266.6164230551626","1145.204402276759","251",""
"250","2191.451754179263","5018.857189580738","907","950"
"251","-1128.5198493848643","1362.9924197614246","722",""
"252","-752.3428065881178","1648.402113854796","65","207"
"252","-752.3428065881178","1648.402113854796","65","209"
"252","-752.3428065881178","1648.402113854796","65","211"
"252","-752.3428065881178","1648.402113854796","65","216"
"253","-251.00900331016118","1611.8386125804955","752",""
"254","891.3763498946672","447.53857647321206","706",""
"255","397.426808801943","867.2659026336462","383",""
"256","2179.5103652880916","5037.116105993253","907","952"
"257","593.9684897030291","3555.941753443666","931","81"
"258","-616.6770085965111","1594.7357685416468","530",""
"259","-1608.0622168774594","1614.4266654822773","153",""
"260","-1775.4878069843899","1991.4834388940735","726",""
"261","1314.7768850305797","3620.3684115523793","825","245"
"261","1314.7768850305797","3620.3684115523793","825","248"
"261","1314.7768850305797","3620.3684115523793","825","423"
"261","1314.7768850305797","3620.3684115523793","825","428"
"262","415.48761828278106","1115.3172438532276","920",""
"263","607.6839706255785","2383.4941895708853","732","164"
"264","1194.7916818961926","3181.0148693811975","111",""
"265","-418.9564517321169","1758.1706991335109","955","961"
"265","-418.9564517321169","1758.1706991335109","955","963"
"265","-418.9564517321169","1758.1706991335109","955","965"
"265","-418.9564517321169","1758.1706991335109","955","966"
"266","1274.2715913565519","1163.5051209752276","251","60"
"267","-1382.1043223748356","743.9345186373619","31",""
"268","850.9574086839068","622.4197746424134","265",""
"269","444.6663981743767","2473.86278175169","831",""
"270","-1626.6176882627205","861.6853555720826","979",""
"271","608.9711401040506","396.19646966521736","564",""
"272","1784.5159809592985","3423.2709297455353","988","175"
"273","-1702.1057284608669","2048.2715608575318","826","25"
"274","402.58730016795977","1277.5668911760006","597",""
"275","930.4769772794355","2579.157628965904","993","1001"
"276","1792.288740518518","3445.633257478743","988","19"
"277","1471.614073384596","3419.399761740284","463","769"
"278","-113.03991250386886","1301.5097261478595","845",""
"279","2179.5103652880916","4964.080440343192","907","50"
"280","53.139653304594646","1093.9774101968076","319","179"
"281","1603.441866432816","4025.5633312874506","854","128"
"282","-1626.6176882627205","998.2348446235967","979","656"
"283","418.37124612067504","1258.1987231213232","597",""
"284","678.0809284400252","2936.8175399850243","574","30"
"284","678.0809284400252","2936.8175399850243","574","30"
"284","678.0809284400252","2936.8175399850243","574","30"
"284","678.0809284400252","2936.8175399850243","574","30"
"284","678.0809284400252","2936.8175399850243","574","30"
"284","678.0809284400252","2936.8175399850243","574","30"
"285","967.3518356348546","407.9373383298725","706",""
"286","1273.5650927422346","3620.3684115523793","825","197"
"287","378.0383448842405","4256.794454931614","1038",""
"288","-1628.8496403161969","797.2604866084483","195","86"
"289","1671.2103741323417","3222.1061909778978","138","147"
"290","-1287.3106969544465","1243.525072592241","999",""
"291","-1352.9677515710423","2095.779439981468","122","2"
"292","-1481.3778050243195","1057.4434805077979","207",""
"293","1985.9122139703982","4267.187714177428","603",""
"294","146.6881939034078","871.1354577804497","298",""
"295","-784.3330954956155","1386.6747990291974","443",""
"296","1186.9602009739194","3164.371227730754","111","199"
"297","-493.7268707520858","1395.2821634910958","685","133"
"298","-1950.1123675186413","2081.396323862277","697","84"
"299","1585.0218870416406","4034.334999464847","854","193"
"299","1585.0218870416406","4034.334999464847","854","195"
"299","1585.0218870416406","4034.334999464847","854","198"
"299","1585.0218870416406","4034.334999464847","854","200"
"300","1042.202099359281","1249.4662826254512","144",""
"301","-1435.4128878299682","2057.4318747557327","1013","20"
"302","2404.627242815819","4176.734809008961","94",""
"303","827.2578682450712","2504.344795859811","625",""
"304","-929.4028976848099","1195.4647478482643","956",""
"305","-1314.7371664180082","1533.975181433132","296",""
"306","2066.7737105199117","4943.225138225304","840","106"
"307","860.9945667525155","1631.175142849736","839","120"
"308","1801.8258558068285","5166.503222823775","764","168"
"309","-1530.7039862202507","2057.4318747557327","1013","24"
"310","-1404.6528240634896","1237.862916004378","359",""
"311","2219.5243395151356","4681.012973062729","462",""
"312","-698.2068467228966","1573.275050194495","530","136"
"313","570.1800581413731","2009.2256702162454","497",""
"314","-1473.1756324816884","954.9226790202229","188","955"
"315","-1353.5143555573688","1448.7869027369825","903",""
"316","2433.1999605845467","4131.73023323269","94",""
"317","635.5770112166806","669.1722602850411","477","576"
"318","-1716.8491458520348","1058.0054823141882","515",""
"319","2415.5735727745396","4380.230108239373","328",""
"320","-486.82641406796574","1855.0243750092998","43","64"
"321","611.3346599759675","2266.011783648469","895","8"
"322","2233.214439882725","4053.359048843635","377","71"
"323","596.9577270734897","3757.22103720393","440","131"
"324","110.29459020492618","509.20279882430367","152",""
"325","1250.452126424467","4840.237968877947","519","75"
"326","1236.8571929820146","3223.993525125278","24","830"
"327","1236.8571929820146","3263.0399509679964","24","243"
"328","702.7985195447246","770.6023644066158","698",""
"329","-1372.0698972718264","721.8870614993035","31",""
"330","-1494.06328512661","1355.5905653690263","579",""
"331","1194.0937142886232","3263.0399509679964","24","250"
"332","1224.5522042797265","446.99105466749427","1010",""
"333","2149.658693190787","4230.016526529294","397",""
"334","-12.938059864070794","46.52518871810904","628","889"
"335","1239.2378971245196","1656.3229378610915","681",""
"336","567.7208874125674","1914.3615429683741","301","52"
"337","2423.102047054637","4028.0627609900757","97",""
"338","-1239.4735247390663","1243.525072592241","999",""
"339","117.85379974017562","528.5651695902775","152",""
"340","2335.7599633676155","4060.793776557666","133",""
"341","1251.8007432813702","1567.863619897268","199","983"
"342","2133.1909948320235","4335.0803589938605","921",""
"343","-792.7604593243414","1573.503621101712","374",""
"344","2217.5168940808653","4848.952197366105","520","29"
"345","141.3756574117688","799.1239162888926","553","1000"
"346","582.9124582493545","1776.051722536382","834","223"
"347","-432.80449585378426","1237.8611751650446","167",""
"348","1309.4859527614321","3257.1881835177824","189",""
"349","-1354.973768504102","1981.2146090058627","266","85"
"350","1077.6979444315298","648.4427163702453","340",""
"351","669.5108365380436","3276.917186613041","473","838"
"352","-1406.4414272258414","2146.9787804386006","809","62"
"353","891.3763498946672","407.9373383298725","706",""
"354","-341.9635948004018","1222.5966329871515","922",""
"355","-2025.813803104962","2039.3990990051875","217","9"
"356","1420.1639208310576","4930.580077677792","799","213"
"356","1420.1639208310576","4930.580077677792","799","214"
"356","1420.1639208310576","4930.580077677792","799","215"
"357","514.6516825213868","4443.564636872896","975",""
"358","191.46459904909923","1226.126932955182","878",""
"359","-1314.7371664180082","1496.7926818697229","296",""
"360","-1851.6713488887076","2048.2715608575318","826",""
"361","1235.2569414530585","1513.8698406736557","199",""
"362","1275.8302520779328","4437.056256727496","33","202"
"363","-1775.4878069843899","1991.4834388940735","726",""
"364","1250.7933156345234","572.0423652512476","1010",""
"365","967.0498054893425","343.3889251176581","1039","65"
"366","938.0734960743036","2479.2746287383034","798","764"
"367","2035.1726279289167","4888.173729217788","819","94"
"368","1224.5522042797265","540.7795376053093","1010","119"
"369","504.51046378057964","1516.0341391439815","699",""
"370","1562.957383872136","3260.773730909349","682","779"
"371","-1627.3229182469468","2048.2715608575318","826","26"
"372","607.4422584943111","2897.2122199187506","771","868"
"373","2222.694117829342","4594.880339745687","200","141"
"373","2222.694117829342","4594.880339745687","200","141"
"373","2222.694117829342","4594.880339745687","200","141"
"373","2222.694117829342","4594.880339745687","200","141"
"373","2222.694117829342","4594.880339745687","200","141"
"373","2222.694117829342","4594.880339745687","200","141"
"373","2222.694117829342","4594.880339745687","200","403"
"373","2222.694117829342","4594.880339745687","200","916"
"374","-1775.4878069843899","1991.4834388940735","726",""
"375","1394.7568559247914","3429.6250634368434","83","4"
"375","1394.7568559247914","3429.6250634368434","83","4"
"375","1394.7568559247914","3429.6250634368434","83","4"
"376","589.7126864665483","3461.117029912494","763","221"
"376","589.7126864665483","3461.117029912494","763","228"
"377","690.5162379978467","335.2976113816195","245","970"
"378","1300.191531615812","4736.919919969827","741","188"
"378","1300.191531615812","4736.919919969827","741","189"
"378","1300.191531615812","4736.919919969827","741","192"
"378","1300.191531615812","4736.919919969827","741","194"
"451","-2523.1520452086224","3056.814237716957","22","502"
"452","-2477.8425329732463","2500.334944268336","777","426"
"453","-1308.782036561594","3296.1784824962406","1025","463"
"454","-1125.4321453611485","4009.136028156402","293","396"
"455","-1333.0886323717586","2688.886124497062","661",""
"456","-2375.9834059072964","2529.9591391952954","959","450"
"457","-2361.3242679569444","4522.880476844184","776","307"
"458","-2466.012856848194","2592.227771800973","824","481"
"459","-2104.405193411366","3667.258808232208","851","573"
"460","-2464.4070029457907","3264.934956124254","885","1004"
"461","-1359.3835055266122","2567.8791799505025","669","666"
"462","-2458.924169428822","2678.418056018557","478",""
"463","-1319.5426563934784","3722.2274220634836","30","266"
"464","-1698.0079892149288","3783.0793495919233","965","330"
"465","-2356.219940220357","4905.065772221811","498","456"
"466","-1268.0777579992553","3893.435107644778","640",""
"467","-2356.219940220357","4807.871563114835","498",""
"468","-1226.0335983358684","2995.2562131754303","754","336"
"469","-2282.052015704645","4954.366604089821","483",""
"470","-2194.538213274417","2838.0164709864057","131","492"
"471","-2492.5233206370804","4559.8020845243145","274","470"
"471","-2492.5233206370804","4559.8020845243145","274","471"
"471","-2492.5233206370804","4559.8020845243145","274","474"
"472","-1159.7579481414848","3725.721049240871","534",""
"473","-1996.5258614462555","3094.371038681449","505",""
"474","-1558.884041531201","3516.983929494357","532",""
"475","-1291.0309181621908","4514.497965840588","609",""
"476","-1223.284282151744","3932.790230938864","640","777"
"477","-1529.0863411899147","2620.799821233879","622",""
"478","-1206.5527313280495","3302.6974923643133","636","776"
"479","-2079.137145156913","3650.6106929224743","851","633"
"480","-1130.8113181627405","2817.328059404481","610","348"
"481","-1930.8400219491632","2773.773585205633","2","363"
"482","-1062.3812299904594","3002.1215906661346","655","18"
"483","-2093.124538600331","2770.1920924525903","366",""
"484","-1129.114792459868","3273.838777541121","202",""
"485","-2521.191949079259","4569.7115339721695","274","294"
"486","-2249.7800462578525","2506.043282990142","337","811"
"487","-1717.6586980925804","3761.569088727875","965","390"
"488","-1449.2997831281382","2620.799821233879","622","296"
"489","-2390.2693221306254","4701.931451956684","250","386"
"490","-1359.3835055266122","2619.549130218945","669",""
"491","-1069.4421383111785","3492.2812374050454","945","338"
"492","-1183.7067920410168","2811.8847887404377","648",""
"493","-742.3590383741014","4484.9398242225725","78",""
"494","-1231.8320891955063","3500.083956993789","566","467"
"495","-2034.1164074964126","3094.371038681449","505",""
"496","-1450.8738582961375","2691.5862913431774","539","286"
"497","-1197.4724705160024","2392.859100125612","307","438"
"498","-1966.9150615473886","2693.2760658099573","2",""
"499","-1196.8560226535092","4384.781127920799","158",""
"500","-1610.5223443543068","2813.367518665328","675","815"
"501","-1344.716090820415","3889.9316368179843","223",""
"502","-1431.0835359962373","2412.5176676963006","791",""
"503","-1549.032980705359","2607.211622849955","622",""
"504","-2158.8847679475984","3070.6187933426304","547",""
"505","-760.5535637706074","4468.744216019293","78","395"
"506","-1112.661584948115","3805.031831293623","534","730"
"507","-2069.589265858782","3202.6538381163555","629",""
"508","-1671.9194260679508","3383.615740281005","59",""
"509","-1474.1997386620997","3883.465862416033","915","484"
"510","-550.3361529454938","4886.6123103088385","1022","289"
"511","-2361.3242679569444","4581.945695704893","776","393"
"512","-1456.4473384721596","2423.7874457685994","791","389"
"513","-1310.9466805802444","3699.906658370147","30",""
"514","-567.7565018610546","4873.227525333588","1022","292"
"515","-1601.6432530219968","3794.37476375718","989","503"
"516","-1077.2836471302037","3465.1605771882532","945",""
"517","-670.0361384681796","4866.766649665868","433","277"
"518","-1077.2836471302037","3519.4018976218376","945",""
"519","-2266.1994348898033","5003.11609000739","483","435"
"520","-1432.1866950238887","2490.8868534433077","140","459"
"521","-1685.3185365813429","4075.7133468033967","476",""
"522","-1748.628191002931","2896.246156100268","391",""
"523","-2361.0324727249485","2426.631425790066","1008","431"
"524","-1130.8113181627405","2900.180320263278","610","422"
"525","-2158.723146778084","2525.141681242502","448","1008"
"526","-1999.7387684605176","3482.9918834625214","270",""
"527","-1671.5231308437487","4095.9521638112146","476","424"
"528","-2252.3844558787523","2675.0897967409323","559","1002"
"529","-2236.8016832319227","3082.4410752449303","894",""
"530","-2366.8125352782386","4783.57301083809","498",""
"531","-2048.731216510155","2751.3759024529922","366","985"
"532","-1108.7013252400461","3076.5769666578326","1014","23"
"533","-2083.375948595123","3284.51451004066","246",""
"534","-1966.9150615473886","2773.773585205633","2",""
"535","-1175.487046953433","4555.253316069959","176",""
"536","-1233.2893224694951","3614.432935521804","466",""
"537","-1062.5212960700821","2479.1967061336863","832",""
"538","-1300.5005974065157","2680.4859984349114","661","477"
"539","-1323.2149964041091","3881.505137575263","223",""
"540","-1933.3016986196922","2997.055788283319","577",""
"541","-1222.4019020583357","2383.629318537573","307","405"
"542","-1051.0481186469929","3607.5400815960147","703","418"
"543","-1064.1345147856075","2409.7445517137694","102","357"
"544","-2247.098703128385","2849.4522770820936","131","299"
"545","-1997.665610184602","3287.1897835985073","1031",""
"546","-2199.170392318355","3661.0289184064422","60",""
"547","-1613.0453946609055","3631.1979621903865","161","409"
"548","-1214.2069448614607","4477.73471232868","176",""
"549","-724.1645129775955","4468.744216019293","78",""
"550","-1303.2969263511116","2567.8791799505025","669","253"
"551","-2339.722927122974","3100.5339090063185","242","398"
"552","-528.2968919760641","4692.663312867456","451","833"
"553","-2442.6000759118815","2414.876377658424","1008",""
"554","-2297.9045965194864","4905.61711817225","483",""
"555","-1545.5283449993156","3593.874569832714","532",""
"556","-1982.343484428326","4572.902176340196","570","370"
"557","-1112.661584948115","3725.721049240871","534","508"
"558","-1303.2969263511116","2619.549130218945","669",""
"559","-1996.5258614462555","3135.663302171568","505",""
"560","-1285.2922463067762","3313.712036230446","1025",""
"561","-2297.9045965194864","5003.11609000739","483","430"
"562","-1065.8108589501398","2920.893385477977","610","425"
"563","-2444.6349653089865","2608.1347987170006","824",""
"564","-1202.908077992538","3011.6191473721665","754","903"
"565","-2511.763385691227","3200.5772574963275","971",""
"566","-1996.9086354284273","4977.970624779415","336",""
"567","-1159.7579481414848","3805.031831293623","534",""
"568","-1201.93937411867","4013.3480779740544","951",""
"569","-1452.2653397579181","2471.3675040326616","140","122"
"570","-1671.5231308437487","4055.4745297955787","476","436"
"571","-2116.7530502435293","2661.5041947588024","621",""
"572","-1935.6825744373705","2878.38002516261","977",""
"573","-1097.568390718419","3896.229871821094","293",""
"574","-2247.098703128385","2826.5806648907183","131","493"
"575","-1175.487046953433","4477.73471232868","176","448"
"575","-1175.487046953433","4477.73471232868","176","451"
"576","-1344.716090820415","3889.9316368179843","223","819"
"577","-1226.993143660362","3218.864741533599","600","89"
"578","-1998.4918225603542","4552.187553862719","570",""
"579","-546.7183538958213","4791.255480725052","797","305"
"580","-1221.7010022681322","4296.996525444156","879",""
"581","-1307.2623732817392","4476.916402918279","609",""
"582","-1215.0226206881084","3986.226566877643","951",""
"583","-2141.9777234204494","2826.5806648907183","131",""
"584","-1219.3575332548498","3387.294219472372","552","797"
"585","-1547.0468829055117","2817.015853468676","899",""
"586","-1623.7057594946937","3655.180302582578","161",""
"587","-2158.8847679475984","3122.656814545463","547",""
"588","-742.3590383741014","4484.9398242225725","78",""
"589","-2257.17721991463","2989.2616238510836","996",""
"590","-1512.6811722117868","3871.1981672739585","915","472"
"591","-1243.3784563674353","3531.847885491007","566",""
"592","-2607.270681970669","3055.5973831255787","108","442"
"593","-1734.4191929334997","3692.7597946110614","844",""
"594","-2442.952276836617","3161.863690138648","971","359"
"595","-2209.3483931863348","3160.245994531182","894","374"
"596","-2297.9045965194864","5027.490832966176","483","388"
